Size;Algorithm;Time
18;GR;0
18;GR;0.001
18;GR;0
34;GR;0.001
34;GR;0.001
34;GR;0.001
66;GR;0.004
66;GR;0.004
66;GR;0.004
130;GR;0.008
130;GR;0.008
130;GR;0.009
258;GR;0.031
258;GR;0.032
258;GR;0.031
514;GR;0.082
514;GR;0.082
514;GR;0.082
1026;GR;0.278
1026;GR;0.279
1026;GR;0.277
2050;GR;0.772
2050;GR;0.77
2050;GR;0.771
4098;GR;2.65
4098;GR;2.672
4098;GR;2.662
8194;GR;7.757
8194;GR;7.709
8194;GR;7.753
16386;GR;26.593
16386;GR;26.885
16386;GR;26.7
32770;GR;82.03
32770;GR;81.475
32770;GR;82.14
