Size;Algorithm;Time
18;KR1992;0.001
18;KR1992;0
18;KR1992;0.001
34;KR1992;0.002
34;KR1992;0.002
34;KR1992;0.003
66;KR1992;0.012
66;KR1992;0.012
66;KR1992;0.014
130;KR1992;0.053
130;KR1992;0.056
130;KR1992;0.051
258;KR1992;0.204
258;KR1992;0.2
258;KR1992;0.198
514;KR1992;0.787
514;KR1992;0.797
514;KR1992;0.824
1026;KR1992;3.157
1026;KR1992;3.221
1026;KR1992;3.248
2050;KR1992;14.509
2050;KR1992;12.886
2050;KR1992;13.365
