Size;Algorithm;Time
32;KR Mod;0.001
32;KR Mod;0.001
32;KR Mod;0
64;KR Mod;0.001
64;KR Mod;0.002
64;KR Mod;0.002
128;KR Mod;0.019
128;KR Mod;0.015
128;KR Mod;0.014
256;KR Mod;0.227
256;KR Mod;0.212
256;KR Mod;0.232
512;KR Mod;0.232
512;KR Mod;0.202
512;KR Mod;0.206
1024;KR Mod;11.665
1024;KR Mod;11.391
1024;KR Mod;11.409
2048;KR Mod;10.658
2048;KR Mod;10.324
2048;KR Mod;10.336
4096;KR Mod;1805.44
