Size;Algorithm;Time
32;GT Dyn;0
32;GT Dyn;0
32;GT Dyn;0
64;GT Dyn;0
64;GT Dyn;0
64;GT Dyn;0
128;GT Dyn;0.01
128;GT Dyn;0.007
128;GT Dyn;0.008
256;GT Dyn;0.107
256;GT Dyn;0.104
256;GT Dyn;0.106
512;GT Dyn;0.012
512;GT Dyn;0.012
512;GT Dyn;0.012
1024;GT Dyn;4.301
1024;GT Dyn;4.251
1024;GT Dyn;4.235
2048;GT Dyn;7.318
2048;GT Dyn;7.327
2048;GT Dyn;7.205
4096;GT Dyn;374.416
4096;GT Dyn;403.075
4096;GT Dyn;392.351
