a;b;Algorithm;Time
3;1;GR;0
3;1;GR;0
3;1;GR;0
4;2;GR;0.001
4;2;GR;0.001
4;2;GR;0.001
5;2;GR;0.002
5;2;GR;0.001
5;2;GR;0.001
6;2;GR;0.003
6;2;GR;0.003
6;2;GR;0.003
9;3;GR;0.017
9;3;GR;0.016
9;3;GR;0.016
12;3;GR;0.037
12;3;GR;0.037
12;3;GR;0.038
16;4;GR;0.162
16;4;GR;0.159
16;4;GR;0.158
21;4;GR;0.396
21;4;GR;0.394
21;4;GR;0.395
27;5;GR;1.344
27;5;GR;1.35
27;5;GR;1.32
36;6;GR;4.255
36;6;GR;4.193
36;6;GR;4.227
48;6;GR;10.11
48;6;GR;10.157
48;6;GR;10.154
64;8;GR;58.346
