Size;Algorithm;Time
32;KR;0.0196258
32;KR;0.0220481
32;KR;0.0193323
64;KR;0.176629
64;KR;0.168308
64;KR;0.163859
128;KR;1.24544
128;KR;1.19665
128;KR;1.19707
256;KR;10.1381
256;KR;10.1894
256;KR;10.1501
