Size;Algorithm;Time
32;GT N3;0.000230206
32;GT N3;0.000217879
32;GT N3;0.000219212
64;GT N3;0.0014462
64;GT N3;0.00144753
64;GT N3;0.00146819
128;GT N3;0.0115543
128;GT N3;0.0113574
128;GT N3;0.0112181
256;GT N3;0.0833316
256;GT N3;0.0833459
256;GT N3;0.083133
512;GT N3;0.859138
512;GT N3;0.843659
512;GT N3;0.850022
1024;GT N3;7.7947
1024;GT N3;7.79147
1024;GT N3;7.78589
2048;GT N3;62.8029
2048;GT N3;62.748
2048;GT N3;62.767
4096;GT N3;568.844
