Size;Algorithm;Time
32;GT Dyn;0.000784566
32;GT Dyn;0.000569018
32;GT Dyn;0.000511384
64;GT Dyn;0.0030793
64;GT Dyn;0.00302966
64;GT Dyn;0.00346108
128;GT Dyn;0.0254379
128;GT Dyn;0.022874
128;GT Dyn;0.0239761
256;GT Dyn;0.180101
256;GT Dyn;0.17447
256;GT Dyn;0.174914
512;GT Dyn;1.47588
512;GT Dyn;1.41955
512;GT Dyn;1.42756
1024;GT Dyn;12.047
1024;GT Dyn;12.0716
1024;GT Dyn;12.057
2048;GT Dyn;94.6112
2048;GT Dyn;94.5818
2048;GT Dyn;94.5462
