Size;Algorithm;Time
32;GR;0.00394981
32;GR;0.00391383
32;GR;0.00572317
64;GR;0.0232894
64;GR;0.0196754
64;GR;0.0193876
128;GR;0.118997
128;GR;0.118229
128;GR;0.118193
256;GR;0.764634
256;GR;0.75813
256;GR;0.760589
512;GR;5.76141
512;GR;6.00924
512;GR;5.94507
1024;GR;58.5478
1024;GR;58.478
1024;GR;58.891
2048;GR;424.397
