a;b;Algorithm;Time
3;2;EK;0
3;2;EK;0
3;2;EK;0
4;2;EK;0
4;2;EK;0
4;2;EK;0
5;2;EK;0
5;2;EK;0
5;2;EK;0
7;3;EK;0.001
7;3;EK;0.001
7;3;EK;0.001
9;3;EK;0.001
9;3;EK;0.001
9;3;EK;0.001
12;3;EK;0.004
12;3;EK;0.004
12;3;EK;0.004
16;4;EK;0.031
16;4;EK;0.031
16;4;EK;0.031
21;5;EK;0.188
21;5;EK;0.178
21;5;EK;0.175
28;5;EK;0.613
28;5;EK;0.613
28;5;EK;0.613
37;6;EK;3.027
37;6;EK;3.029
37;6;EK;3.014
49;7;EK;14.42
49;7;EK;14.417
49;7;EK;14.32
64;8;EK;92.609
64;8;EK;91.922
64;8;EK;92.001
84;9;EK;437.218
